asset_unique,symb_assets,type_assets,Variance,Skewness,Kurtosis,Stable_alpha,Stable_gamma,Q_5,Q_2_5,Q_1,Q_0_5,CTE_5,CTE_2_5,CTE_1,CTE_0_5,Q_95,Q_97_5,Q_99,Q_99_5,CTE_95,CTE_97_5,CTE_99,CTE_99_5,GARCH_parameter,ARCH_parameter
NEO_NEO,NEO,Crypto,0.014616985,2.71758228,32.73022943,1.331215674,0.042523533,-0.142314729,-0.19297881,-0.356728921,-0.393137304,-0.23464051,-0.313834299,-0.422437479,-0.46433907,0.176224365,0.24939727,0.409432987,0.496432639,0.328468366,0.459117225,0.625098659,0.807623111,0.813764652,0.186235148
FirstBlood_1ST,1ST,Crypto,0.015701593,1.548509361,17.70312307,1.424835329,0.051391834,-0.176392403,-0.242574385,-0.305507827,-0.42114724,-0.273937657,-0.335857068,-0.412673382,-0.490859273,0.198809474,0.272282483,0.332765069,0.47509862,0.328766543,0.422862411,0.581394434,0.777053479,0.882874722,0.096061687
PepeCash_PEPEC,PEPEC,Crypto,0.022489623,1.263869019,11.94027765,1.246164885,0.053151159,-0.195123868,-0.254866392,-0.343275494,-0.478458318,-0.301834494,-0.377930678,-0.489078637,-0.609525538,0.240393603,0.327174114,0.591933546,0.70753341,0.429669735,0.576555353,0.744707698,0.848214092,0.925903211,0.072575736
SingularDTV_SNGLS,SNGLS,Crypto,0.009994755,0.699367505,7.230599135,1.606843382,0.051901068,-0.159099712,-0.202432323,-0.231662337,-0.261552984,-0.210568723,-0.246080837,-0.290271796,-0.3390679,0.15883221,0.215235787,0.281544463,0.425701631,0.249717599,0.316298696,0.413557214,0.509463039,0.972023541,0.026450866
Zcoin_XZC,XZC,Crypto,0.016260749,0.163896276,12.12108059,1.254949557,0.045172369,-0.157071367,-0.222141408,-0.363007033,-0.534992624,-0.286526765,-0.391431622,-0.549662492,-0.681476626,0.206273305,0.297086114,0.424781792,0.577112157,0.337149023,0.440694637,0.56290024,0.649224563,0.930333409,0.058994177
Zcash_ZEC,ZEC,Crypto,0.008520515,-1.197081117,23.0408731,1.455019819,0.038419177,-0.133966523,-0.188749948,-0.238030615,-0.344503777,-0.228288972,-0.30158175,-0.440453736,-0.556999468,0.120668052,0.166470929,0.246438909,0.288885247,0.196991525,0.25611932,0.351100263,0.411859734,0.654434122,0.273896376
Golem_GNT,GNT,Crypto,0.009237314,0.395879596,5.69067148,1.463786139,0.045711359,-0.15231181,-0.193828575,-0.242549118,-0.302345792,-0.210728167,-0.248600688,-0.300720592,-0.324762185,0.156226819,0.228047646,0.2887815,0.342015201,0.245904034,0.301488403,0.358514309,0.395856451,0.967848449,0.029968671
Incent_INCNT,INCNT,Crypto,0.03102292,3.724226499,54.39308723,1.286235116,0.054646576,-0.22220922,-0.311649519,-0.489102574,-0.563731379,-0.370458929,-0.476898373,-0.637197983,-0.713435041,0.185939956,0.312113144,0.536753216,0.69514781,0.440751212,0.636251046,0.97615003,1.262014526,0.078842681,0.921157119
Obyte_GBYTE,GBYTE,Crypto,0.013270743,0.019336846,22.70768529,1.604688147,0.052649016,-0.150573603,-0.200489627,-0.26680322,-0.37637847,-0.245978924,-0.319675479,-0.450122209,-0.645672795,0.142881243,0.211822986,0.369332987,0.404236281,0.275318572,0.381380902,0.53503238,0.734903863,0.953372968,0.038883729
Wings_WINGS,WINGS,Crypto,0.013550358,-0.415650994,11.08799028,1.437653986,0.050688506,-0.161594873,-0.219350616,-0.339419975,-0.384272231,-0.274520008,-0.356897099,-0.485466339,-0.654453829,0.180413669,0.272469843,0.36015323,0.457339433,0.289131016,0.358690274,0.432531717,0.481957198,0.249129439,0.32886303
Spectrecoin_XSPEC,XSPEC,Crypto,0.020711603,1.261270675,12.44340425,1.506978786,0.065869999,-0.201544465,-0.256372856,-0.322221084,-0.402261548,-0.286162174,-0.346558833,-0.436784943,-0.536267126,0.235418538,0.342381714,0.447611551,0.508584276,0.38529727,0.496187026,0.654607033,0.890282809,0.849190657,0.115198457
Komodo_KMD,KMD,Crypto,0.018096053,2.502877409,77.8640127,1.600955815,0.050483003,-0.132742728,-0.182017708,-0.252794258,-0.350175577,-0.249274778,-0.336770034,-0.537940346,-0.844143393,0.156946806,0.240137617,0.310762594,0.471227202,0.307057006,0.415934056,0.630742404,0.945251372,0.604562592,0.261219598
Melon_MLN,MLN,Crypto,0.012392284,-1.117641787,18.34454198,1.670694849,0.056199802,-0.161119172,-0.205016406,-0.314490008,-0.378609446,-0.265098957,-0.351513578,-0.487042276,-0.663448651,0.15235691,0.206078846,0.316341903,0.345259796,0.239882576,0.306150645,0.39476938,0.484358398,0.724978506,0.166505233
Nano_NANO,NANO,Crypto,0.017214529,1.112668081,9.348195819,1.445775726,0.057526307,-0.174622536,-0.204967863,-0.298658529,-0.347123569,-0.249107573,-0.309941481,-0.40903784,-0.493318684,0.222350194,0.315967107,0.48896574,0.603745663,0.373131125,0.480515,0.62157624,0.706213326,0.922981508,0.075134857
Ark_ARK,ARK,Crypto,0.011383724,1.128283607,9.809549711,1.649237464,0.054190205,-0.148882096,-0.192113598,-0.27696577,-0.327221596,-0.217618292,-0.265007778,-0.338410219,-0.373384981,0.15954904,0.216234081,0.382555388,0.544280553,0.27872332,0.37207388,0.549069413,0.600785067,0.926702006,0.060096475
Asch_XAS,XAS,Crypto,0.021609514,1.797811675,27.76332823,1.326660809,0.05113572,-0.186962978,-0.279830904,-0.41477014,-0.536505455,-0.331183052,-0.424587406,-0.585764065,-0.71347435,0.207991389,0.317731384,0.52109542,0.559756996,0.38856965,0.506552823,0.729678422,0.926234253,0.931249299,0.068750501
Skycoin_SKY,SKY,Crypto,0.013885213,0.841973925,7.637724814,1.488168598,0.054546473,-0.186623457,-0.24971732,-0.290948699,-0.353593096,-0.255705871,-0.300173662,-0.353741698,-0.392798809,0.186885899,0.257255713,0.43531196,0.519913887,0.310915689,0.407212848,0.533762443,0.57581536,0.840029482,0.105236211
iExecRLC_RLC,RLC,Crypto,0.010516644,0.626813216,7.369794198,1.665123828,0.054738363,-0.142079666,-0.203526469,-0.256673481,-0.288965747,-0.216088989,-0.266898701,-0.322506781,-0.379716539,0.170565008,0.236292926,0.313561788,0.376638016,0.260833829,0.32652343,0.414602999,0.492088131,0.937255048,0.043568852
Bitcore_BTX,BTX,Crypto,0.025658511,-0.929405537,23.16188289,1.229246562,0.055672105,-0.22000843,-0.300187709,-0.343515265,-0.489574725,-0.365639577,-0.47902185,-0.710677671,-1.06287309,0.231574754,0.334288453,0.459196904,0.621037077,0.375020248,0.497243296,0.666489085,0.808680957,0.608806564,0.299095786
Gnosis_GNO,GNO,Crypto,0.007924871,0.358182219,7.404164202,1.367276741,0.038938085,-0.14002588,-0.184154809,-0.251779974,-0.266419861,-0.205191588,-0.250851621,-0.307886575,-0.354805861,0.133414916,0.193246028,0.291041686,0.30612891,0.217360266,0.280063524,0.352353123,0.405281667,0.852414342,0.107811707
Aragon_ANT,ANT,Crypto,0.007825792,0.071596365,4.843586746,1.666511225,0.048770362,-0.143546656,-0.190144538,-0.247496895,-0.271562112,-0.204282167,-0.243927378,-0.286467737,-0.31259803,0.145346503,0.195265835,0.233273744,0.285434665,0.204797237,0.242727163,0.29208829,0.338491231,0.897732405,0.07877578
PRIZM_PZM,PZM,Crypto,0.012287475,2.329603899,32.76587935,1.439162312,0.043367931,-0.151111409,-0.211910408,-0.335999889,-0.386477773,-0.244172751,-0.312292676,-0.408359215,-0.449698511,0.150944334,0.1886939,0.317797668,0.469381265,0.267763741,0.365814428,0.551429543,0.730858193,0.007579665,0.992420135
Qtum_QTUM,QTUM,Crypto,0.009815374,0.490021456,9.926487048,1.369920468,0.040231591,-0.141253614,-0.19140822,-0.27777418,-0.383096944,-0.228510275,-0.28615789,-0.384645687,-0.449278601,0.152172597,0.199932688,0.324296414,0.453073331,0.251051467,0.33080042,0.453016085,0.516000507,0.847938388,0.117350008
Aeternity_AE,AE,Crypto,0.018041004,-1.748179418,26.31454634,1.176069401,0.041029239,-0.170507251,-0.212938996,-0.342821722,-0.619388268,-0.326890809,-0.452576775,-0.719145811,-1.006985511,0.166796676,0.244304725,0.382799997,0.475774801,0.299765407,0.391425715,0.538123473,0.643324243,0.702935193,0.297064607
BasicAttentionToken_BAT,BAT,Crypto,0.009512289,0.660461961,8.211893363,1.669473946,0.052078898,-0.152821157,-0.201514733,-0.244924301,-0.311356108,-0.211336059,-0.251577121,-0.307413874,-0.356677426,0.147320161,0.198538156,0.260564593,0.388955655,0.238126064,0.299158494,0.406973033,0.522694693,0.976338893,0.018879848
Horizen_ZEN,ZEN,Crypto,0.011128885,1.908296432,25.24420615,1.543752154,0.046574231,-0.152336208,-0.217898394,-0.272157277,-0.347130063,-0.235864168,-0.296090833,-0.367058835,-0.429839811,0.134453183,0.180743955,0.277191747,0.325489913,0.242445202,0.326309639,0.503407264,0.710579321,0.770797798,0.229202002
MetaverseETP_ETP,ETP,Crypto,0.024354356,2.419433879,43.06027537,1.318652077,0.046873358,-0.166961151,-0.248091614,-0.518576994,-0.683569329,-0.350218974,-0.486839862,-0.702023694,-0.841056498,0.158190438,0.23552882,0.450981295,0.602552321,0.365974603,0.529395788,0.842092469,1.163165698,0.84040125,0.094718694
QuantumResistantLedge_QRL,QRL,Crypto,0.011321908,0.380187251,9.289658205,1.486317651,0.048069628,-0.151615136,-0.220778929,-0.31463434,-0.364557387,-0.244198464,-0.313223517,-0.396629408,-0.46266255,0.160177795,0.217743681,0.342773662,0.398033405,0.266898688,0.349715896,0.443529704,0.514110379,0.901500953,0.071205553
IOTA_MIOTA,MIOTA,Crypto,0.009099727,0.728530926,8.87123381,1.345240827,0.040166864,-0.151229162,-0.184636988,-0.238873609,-0.330157496,-0.210603356,-0.256150668,-0.318894967,-0.368837627,0.15493519,0.205180552,0.271541039,0.386491664,0.241761595,0.30571118,0.404036014,0.482957659,0.894465318,0.094778969
Peerplays_PPY,PPY,Crypto,0.02774156,-0.106768716,4.882079272,1.427726932,0.078966599,-0.286670694,-0.380851287,-0.439333319,-0.502943126,-0.396758441,-0.471373153,-0.554077558,-0.641276602,0.271448534,0.360627407,0.477091453,0.518524418,0.380684461,0.454716863,0.510626571,0.527018241,0.855794851,0.095764645
SONM_SNM,SNM,Crypto,0.011088539,-0.161432898,7.26648336,1.680948766,0.056720253,-0.171069688,-0.219716907,-0.311918787,-0.394780551,-0.25091803,-0.317588423,-0.41233647,-0.480886276,0.142033658,0.19060038,0.303240364,0.410115306,0.227383316,0.299017281,0.400192591,0.440329693,0.936911261,0.055099816
ZrCoin_ZRC,ZRC,Crypto,0.028578581,-2.960160548,50.03090044,1.420376467,0.052622971,-0.167333628,-0.227923372,-0.485460153,-0.999001835,-0.400828228,-0.620265326,-1.020371887,-1.469761823,0.184926791,0.233164166,0.346978724,0.425924589,0.314769257,0.432803611,0.656074453,0.918828242,0.678167142,0.311846857
Bancor_BNT,BNT,Crypto,0.009251182,-7.624291103,122.3332005,1.274248184,0.029140679,-0.12062966,-0.158632224,-0.220330308,-0.320430885,-0.228203148,-0.327280163,-0.524326898,-0.793595624,0.111631535,0.134806879,0.189335892,0.20537374,0.152037377,0.183965315,0.219592276,0.242456702,0.713723505,0.286276295
Numeraire_NMR,NMR,Crypto,0.009944558,0.541632289,6.421285669,1.516452277,0.048636397,-0.167991731,-0.201101344,-0.243448938,-0.27516991,-0.216566164,-0.25214366,-0.296210506,-0.344156537,0.160104441,0.22410143,0.302712653,0.422095744,0.252956439,0.315834075,0.405981333,0.444529325,0.934820721,0.040199425
GXChain_GXC,GXC,Crypto,0.010697328,0.537754326,14.39313376,1.423884991,0.042812816,-0.153411203,-0.199357927,-0.235426948,-0.329137248,-0.230849887,-0.288997474,-0.389224128,-0.49162786,0.142674385,0.21886278,0.321852871,0.474085792,0.263669091,0.344019298,0.478312354,0.588767891,0.89920129,0.086536815
FunFair_FUN,FUN,Crypto,0.010526917,0.203669588,6.948648937,1.425613537,0.046740272,-0.167409298,-0.214551608,-0.289152857,-0.346317682,-0.243180786,-0.294446448,-0.360933304,-0.42018175,0.157841447,0.219768224,0.28898407,0.413793361,0.249869258,0.316749493,0.393597029,0.471288423,0.881714861,0.097896855
TenX_PAY,PAY,Crypto,0.04099757,-14.00989004,283.7147074,1.28016593,0.042216237,-0.152057841,-0.196992898,-0.331064551,-0.426629175,-0.379438324,-0.592661864,-1.043436312,-1.718658703,0.167102453,0.233640418,0.449985312,0.477634463,0.292888063,0.385686613,0.481874744,0.499462833,0.852292393,0.147707407
Status_SNT,SNT,Crypto,0.010720215,2.221576123,21.61571481,1.432436289,0.040942674,-0.145329125,-0.198759183,-0.253769975,-0.284168294,-0.21721145,-0.263550784,-0.316327611,-0.368056219,0.131682199,0.205776268,0.303697283,0.596864734,0.270454589,0.376517629,0.558709556,0.775553446,0.912376404,0.08551746
AdEx_ADX,ADX,Crypto,0.018052463,2.322933219,24.91059907,1.478004024,0.054304687,-0.189148374,-0.241375444,-0.36120281,-0.40015644,-0.279361841,-0.341319848,-0.430999771,-0.479697878,0.157860536,0.270953752,0.456789129,0.537720589,0.353319413,0.500748833,0.699398486,0.921646971,0.939422274,0.057452945
Crypto.com_MCO,MCO,Crypto,0.015055121,2.179613253,17.72388673,1.233147612,0.040834039,-0.168261912,-0.213751207,-0.287578176,-0.3636726,-0.242588294,-0.296364983,-0.367458053,-0.414410542,0.178197315,0.275743428,0.471813142,0.679036107,0.354300128,0.497148739,0.677922405,0.836598177,0.963784465,0.027947561
EOS_EOS,EOS,Crypto,0.008310867,0.244780284,6.925112384,1.422158987,0.040283861,-0.134258666,-0.179769615,-0.229310511,-0.318820009,-0.206336724,-0.25431647,-0.330924218,-0.392161472,0.148227105,0.21894688,0.295677211,0.33850169,0.236192294,0.287128368,0.339889357,0.371329522,0.97204809,0.022130914
Storj_STORJ,STORJ,Crypto,0.010630434,0.714114259,10.05892285,1.414947207,0.044032732,-0.160558322,-0.203687764,-0.325097458,-0.362760652,-0.238626579,-0.299790156,-0.361873916,-0.395409499,0.151060448,0.248466966,0.302122005,0.375893529,0.26718821,0.334076411,0.427416448,0.542102634,0.957174857,0.029686761
Wagerr_WGR,WGR,Crypto,0.011832104,0.444965172,7.794312325,1.615020271,0.054887603,-0.16581337,-0.214561533,-0.304980027,-0.378272839,-0.246298387,-0.306490535,-0.374087696,-0.428392301,0.168905581,0.244377247,0.317430467,0.461886572,0.273126849,0.353448647,0.453206947,0.522400845,0.80002435,0.124583227
Gas_GAS,GAS,Crypto,0.014487642,2.414736852,18.88346583,1.484586347,0.049473799,-0.154140792,-0.188121828,-0.280103523,-0.341715051,-0.21726683,-0.267799354,-0.341179414,-0.384347516,0.165679701,0.276335259,0.524331281,0.663079287,0.343718627,0.485401184,0.683406771,0.828855055,0.591008246,0.408991554
Polybius_PLBT,PLBT,Crypto,0.018109389,0.842328334,16.48531616,1.589729803,0.062735955,-0.180575639,-0.246894768,-0.367066456,-0.509916703,-0.307689162,-0.397031342,-0.524567309,-0.649267658,0.188486827,0.273156681,0.348006197,0.499650676,0.321840534,0.427979244,0.584264734,0.790308842,0.276625409,0.261036786
SunContract_SNC,SNC,Crypto,0.017295317,0.744345073,14.11140879,1.215731709,0.044314038,-0.166306885,-0.21901675,-0.334458382,-0.470011382,-0.282108825,-0.38299472,-0.525056745,-0.646717203,0.195689466,0.290783568,0.472723296,0.615626175,0.35815996,0.474058178,0.63443998,0.747496345,0.406735234,0.593264566
Metal_MTL,MTL,Crypto,0.010041597,0.351724114,6.341706913,1.494096609,0.047798256,-0.165348265,-0.226511904,-0.262741624,-0.30023099,-0.234866968,-0.27446424,-0.313186464,-0.354634996,0.153516619,0.23323262,0.290679906,0.317610952,0.245096246,0.307611979,0.366547885,0.435030128,0.879318485,0.085902228
Populous_PPT,PPT,Crypto,0.0097915,0.344306414,8.278401923,1.519123299,0.047466209,-0.143720384,-0.181832347,-0.221803152,-0.246951049,-0.208163452,-0.252873956,-0.324075899,-0.418279829,0.158857245,0.226060482,0.311968289,0.37532391,0.252689335,0.308879818,0.384714802,0.438760248,0.872081523,0.11495203
SantimentNetworkToken_SAN,SAN,Crypto,0.011402279,0.033727757,8.167121606,1.36286882,0.043788694,-0.153305125,-0.217252443,-0.343475547,-0.417853025,-0.259791868,-0.331667037,-0.42414631,-0.479052277,0.182776764,0.236147785,0.32603646,0.420509393,0.268645319,0.333024778,0.41368053,0.470713975,0.938808471,0.045758164
OmiseGO_OMG,OMG,Crypto,0.009067076,1.222415271,11.57032672,1.520260153,0.04418194,-0.142352417,-0.17995521,-0.255379838,-0.281225843,-0.198259978,-0.238879097,-0.290644253,-0.317237645,0.144155781,0.200674813,0.281220886,0.42743038,0.247222983,0.319176135,0.445948321,0.566827273,0.883019176,0.087492881
Civic_CVC,CVC,Crypto,0.008586342,1.12151311,13.03140587,1.496658835,0.041990905,-0.143177402,-0.185658701,-0.25408234,-0.269993541,-0.202996689,-0.247441572,-0.300591645,-0.341977381,0.13546773,0.180939813,0.264562216,0.331030961,0.22623279,0.296935015,0.416643401,0.541283864,0.932096118,0.057388624
Ethos_ETHOS,ETHOS,Crypto,0.016155702,2.929752501,28.11701697,1.296526571,0.047324696,-0.164205995,-0.212321508,-0.290154862,-0.306046517,-0.22695543,-0.27417427,-0.323474561,-0.35078265,0.181846639,0.279177434,0.41054237,0.442232026,0.348879746,0.47340407,0.644636335,0.866030345,0.899987181,0.100012619
Particl_PART,PART,Crypto,0.01042326,0.577195872,6.728443811,1.541791401,0.050928084,-0.166250443,-0.186293301,-0.260622882,-0.291102196,-0.21577463,-0.257462459,-0.311662301,-0.352071727,0.170026816,0.221943413,0.320453825,0.366396218,0.254252516,0.319571507,0.395433568,0.463111814,0.868687809,0.112565918
SmartCash_SMART,SMART,Crypto,0.022857352,1.535777486,15.79010612,1.129175849,0.04513105,-0.213571038,-0.260596627,-0.451955604,-0.457598385,-0.329444161,-0.414503577,-0.552540859,-0.617577907,0.212778773,0.304596499,0.559422806,0.822768562,0.422352859,0.585041492,0.847334285,0.958653975,0.881465432,0.118534368
BitcoinCash_BCH,BCH,Crypto,0.00940731,0.534707094,7.620494113,1.293196473,0.038123376,-0.140746613,-0.1703216,-0.297164749,-0.320107691,-0.211557627,-0.265457365,-0.359458637,-0.392333338,0.164143261,0.243441381,0.335228427,0.411337025,0.263094631,0.327218302,0.404053138,0.424326998,0.808956853,0.113808465
Pillar_PLR,PLR,Crypto,0.012234587,0.814460665,7.808566243,1.762637063,0.062895764,-0.164668774,-0.206367866,-0.269882531,-0.353850945,-0.228261416,-0.272311997,-0.343596895,-0.374789984,0.166373973,0.219757596,0.390542141,0.421287665,0.277913805,0.361068339,0.480195345,0.530389661,0.904739421,0.068853705
BinanceCoin_BNB,BNB,Crypto,0.011850408,2.130198911,36.10071145,1.385411898,0.038157883,-0.111455204,-0.138767375,-0.206110657,-0.337584829,-0.196680617,-0.26467969,-0.430289044,-0.507995599,0.154491492,0.234594783,0.363559002,0.428932857,0.304679949,0.404946711,0.587490852,0.704579967,0.85723614,0.140199166
OAX_OAX,OAX,Crypto,0.012972349,1.740383461,17.25507493,1.601897892,0.054250959,-0.16014366,-0.205552989,-0.28804326,-0.322036546,-0.234029917,-0.280312862,-0.357085807,-0.389358667,0.153414723,0.241688253,0.395106149,0.486855935,0.299492274,0.393153188,0.583322832,0.687358401,0,0.087615431
district0x_DNT,DNT,Crypto,0.012786442,0.996273436,7.929909732,1.35706384,0.047867596,-0.171924781,-0.210226252,-0.252252012,-0.324592107,-0.229511765,-0.26566184,-0.327781653,-0.364835159,0.197755293,0.29986031,0.375699464,0.453642073,0.311953342,0.385612301,0.486112105,0.555250459,0.917232173,0.073298371
Blox_CDT,CDT,Crypto,0.013908689,-1.109225099,21.03691092,1.635125408,0.057786747,-0.165727931,-0.215188654,-0.278265308,-0.395392538,-0.263343819,-0.350972215,-0.519999789,-0.648868334,0.179555969,0.238391452,0.292444534,0.334423862,0.263002302,0.326590806,0.419441362,0.502449485,0.902739058,0.094987987
Bytom_BTM,BTM,Crypto,0.011025673,-0.165423426,17.56133225,1.368120469,0.041508495,-0.162412919,-0.197407447,-0.2288175,-0.279788173,-0.234216821,-0.294870242,-0.425768866,-0.542922258,0.15722407,0.205452776,0.296048383,0.460354814,0.253211633,0.338455898,0.506949198,0.559346343,0.928330561,0.063755006
Dentacoin_DCN,DCN,Crypto,0.025657168,2.264032844,26.28011758,1.226573489,0.053159497,-0.229637098,-0.280925282,-0.418238779,-0.517785201,-0.335153144,-0.424193708,-0.565788172,-0.612362669,0.255673093,0.326050142,0.443221397,0.623769241,0.419365669,0.565971976,0.829856962,1.074991533,0.785754108,0.21172754
DeepOnion_ONION,ONION,Crypto,0.016394154,1.037155395,11.68015393,1.325872141,0.049913551,-0.170982212,-0.236631271,-0.327854852,-0.406671269,-0.272103399,-0.351908927,-0.462940748,-0.526353049,0.198676698,0.321149495,0.401189303,0.560277563,0.348538926,0.449894612,0.604205869,0.702797788,0.890233528,0.091425402
Dent_DENT,DENT,Crypto,0.025293888,1.874720536,15.17605209,1.204897363,0.054918827,-0.234581903,-0.284928502,-0.415959392,-0.429849427,-0.319393171,-0.390554085,-0.448804283,-0.467807562,0.255761611,0.345523435,0.489233379,0.802335889,0.441836541,0.601650378,0.862272556,1.042931572,0.891174471,0.108825329
0x_ZRX,ZRX,Crypto,0.008462064,0.350182501,8.548050162,1.662328789,0.04814256,-0.134692206,-0.165887595,-0.233930726,-0.2465541,-0.195380753,-0.244428573,-0.335760692,-0.399009517,0.15074427,0.187217371,0.280438999,0.352950023,0.228601122,0.291326514,0.38702354,0.41722124,0.916165588,0.076306568
